Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,DateTime,Year,Month,Month_Name,Day,Day_of_Week,Day_Name,Hour,Is_Weekend,Time_Period,Is_Completed,Is_Cancelled,Is_Incomplete,Is_No_Driver_Found,Booking_Outcome,Revenue,Fare_Per_KM,Has_Booking_Value,Has_Ride_Distance,Has_Driver_Rating,Has_Customer_Rating,Has_Payment_Method,Has_VTAT,Has_CTAT
2024-05-19,20:16:27,CNR6380766,Completed,CID1590448,Go Mini,Ghaziabad,Khan Market,12.6,37.4,,,,,,,625.0,47.63,4.9,3.4,UPI,2024-05-19 20:16:27,2024,5,May,19,6,Sunday,20,1,Evening,1,0,0,0,Completed,625.0,13.121981944152845,1,1,1,1,1,1,1
2024-06-21,09:53:53,CNR6380766,Completed,CID3362913,Go Mini,Lok Kalyan Marg,Bhikaji Cama Place,9.9,32.7,,,,,,,66.0,42.49,4.5,4.0,UPI,2024-06-21 09:53:53,2024,6,June,21,4,Friday,9,0,Morning,1,0,0,0,Completed,66.0,1.55330666039068,1,1,1,1,1,1,1
2024-07-27,02:43:23,CNR6390950,Completed,CID2960660,Auto,India Gate,Ashok Vihar,14.7,24.0,,,,,,,710.0,8.26,4.1,4.4,Cash,2024-07-27 02:43:23,2024,7,July,27,5,Saturday,2,1,Night,1,0,0,0,Completed,710.0,85.95641646489105,1,1,1,1,1,1,1
2024-04-20,18:51:25,CNR6390950,Completed,CID9568175,Go Mini,Model Town,Bahadurgarh,8.2,24.4,,,,,,,817.0,2.41,4.6,4.3,UPI,2024-04-20 18:51:25,2024,4,April,20,5,Saturday,18,1,Evening,1,0,0,0,Completed,817.0,339.00414937759336,1,1,1,1,1,1,1
2024-03-15,15:16:29,CNR6396070,Cancelled by Driver,CID6855388,Go Sedan,IMT Manesar,Badarpur,10.4,,,,1.0,The customer was coughing/sick,,,,,,,,2024-03-15 15:16:29,2024,3,March,15,4,Friday,15,0,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-02-06,20:17:37,CNR6396070,Cancelled by Driver,CID8211831,Auto,Bhiwadi,Malviya Nagar,10.8,,,,1.0,Customer related issue,,,,,,,,2024-02-06 20:17:37,2024,2,February,6,1,Tuesday,20,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-04-27,09:03:48,CNR6406784,Completed,CID5891781,Go Mini,Inderlok,Arjangarh,6.0,15.2,,,,,,,177.0,14.53,3.9,3.7,UPI,2024-04-27 09:03:48,2024,4,April,27,5,Saturday,9,1,Morning,1,0,0,0,Completed,177.0,12.18169304886442,1,1,1,1,1,1,1
2024-08-05,16:45:26,CNR6406784,Cancelled by Driver,CID7165549,Go Mini,Mehrauli,Uttam Nagar,10.3,,,,1.0,Customer related issue,,,,,,,,2024-08-05 16:45:26,2024,8,August,5,0,Monday,16,0,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-02-18,17:32:28,CNR6407462,Completed,CID5424124,eBike,Raj Nagar Extension,GTB Nagar,10.6,19.4,,,,,,,1659.0,43.96,5.0,4.3,UPI,2024-02-18 17:32:28,2024,2,February,18,6,Sunday,17,1,Evening,1,0,0,0,Completed,1659.0,37.738853503184714,1,1,1,1,1,1,1
2024-09-27,16:09:06,CNR6407462,No Driver Found,CID1243313,Auto,INA Market,Dwarka Sector 21,,,,,,,,,,,,,,2024-09-27 16:09:06,2024,9,September,27,4,Friday,16,0,Afternoon,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-09-19,08:28:52,CNR6412241,Completed,CID3881284,Auto,Sikanderpur,Botanical Garden,9.3,30.8,,,,,,,373.0,10.99,4.2,4.3,Uber Wallet,2024-09-19 08:28:52,2024,9,September,19,3,Thursday,8,0,Morning,1,0,0,0,Completed,373.0,33.93994540491356,1,1,1,1,1,1,1
2024-11-30,04:15:11,CNR6412241,Cancelled by Driver,CID2827412,Go Sedan,Lajpat Nagar,Satguru Ram Singh Marg,4.6,,,,1.0,Personal & Car related issues,,,,,,,,2024-11-30 04:15:11,2024,11,November,30,5,Saturday,4,1,Night,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-05-22,14:30:31,CNR6423008,Completed,CID9516308,Go Sedan,Model Town,Green Park,4.7,25.6,,,,,,,389.0,34.37,3.1,4.2,UPI,2024-05-22 14:30:31,2024,5,May,22,2,Wednesday,14,0,Afternoon,1,0,0,0,Completed,389.0,11.318009892347979,1,1,1,1,1,1,1
2024-01-11,18:56:25,CNR6423008,Cancelled by Driver,CID7981429,eBike,Indirapuram,Vaishali,8.0,,,,1.0,More than permitted people in there,,,,,,,,2024-01-11 18:56:25,2024,1,January,11,3,Thursday,18,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-08-06,17:06:02,CNR6439364,Completed,CID8023835,Go Mini,Subhash Chowk,India Gate,14.6,22.6,,,,,,,209.0,21.85,4.2,4.9,UPI,2024-08-06 17:06:02,2024,8,August,6,1,Tuesday,17,0,Evening,1,0,0,0,Completed,209.0,9.565217391304348,1,1,1,1,1,1,1
2024-10-03,14:53:54,CNR6439364,Completed,CID1901977,Auto,Sushant Lok,Aya Nagar,4.4,32.4,,,,,,,61.0,14.72,4.8,4.7,Uber Wallet,2024-10-03 14:53:54,2024,10,October,3,3,Thursday,14,0,Afternoon,1,0,0,0,Completed,61.0,4.144021739130435,1,1,1,1,1,1,1
2024-10-15,23:30:26,CNR6440540,Incomplete,CID5806588,Bike,Preet Vihar,Ghitorni Village,8.5,18.4,,,,,1.0,Other Issue,121.0,3.31,,,Cash,2024-10-15 23:30:26,2024,10,October,15,1,Tuesday,23,0,Late Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-08-29,18:33:55,CNR6440540,Completed,CID5480698,Premier Sedan,Tilak Nagar,Vaishali,7.1,36.7,,,,,,,569.0,17.71,4.6,4.6,UPI,2024-08-29 18:33:55,2024,8,August,29,3,Thursday,18,0,Evening,1,0,0,0,Completed,569.0,32.128740824393,1,1,1,1,1,1,1
2024-04-24,21:05:17,CNR6440963,Cancelled by Customer,CID1985099,Go Sedan,Paharganj,Tis Hazari,19.8,,1.0,AC is not working,,,,,,,,,,2024-04-24 21:05:17,2024,4,April,24,2,Wednesday,21,0,Late Evening,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-17,14:38:16,CNR6440963,Incomplete,CID5291415,Go Sedan,Old Gurgaon,Aya Nagar,7.7,14.4,,,,,1.0,Customer Demand,174.0,17.22,,,Credit Card,2024-10-17 14:38:16,2024,10,October,17,3,Thursday,14,0,Afternoon,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-09-28,12:49:49,CNR6462479,Completed,CID3379530,Bike,Connaught Place,Keshav Puram,10.3,33.4,,,,,,,420.0,23.54,4.3,4.2,Uber Wallet,2024-09-28 12:49:49,2024,9,September,28,5,Saturday,12,1,Afternoon,1,0,0,0,Completed,420.0,17.84197111299915,1,1,1,1,1,1,1
2024-08-11,21:06:20,CNR6462479,Cancelled by Driver,CID6323163,Auto,Shahdara,Sadar Bazar Gurgaon,4.1,,,,1.0,More than permitted people in there,,,,,,,,2024-08-11 21:06:20,2024,8,August,11,6,Sunday,21,1,Late Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-03,19:22:30,CNR6472570,Completed,CID2595483,Go Mini,Ardee City,Dilshad Garden,2.8,26.3,,,,,,,678.0,34.44,4.4,4.9,Credit Card,2024-11-03 19:22:30,2024,11,November,3,6,Sunday,19,1,Evening,1,0,0,0,Completed,678.0,19.686411149825787,1,1,1,1,1,1,1
2024-03-05,07:46:06,CNR6472570,Cancelled by Driver,CID2009103,Go Mini,South Extension,MG Road,9.0,,,,1.0,Customer related issue,,,,,,,,2024-03-05 07:46:06,2024,3,March,5,1,Tuesday,7,0,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-05-24,09:22:05,CNR6472828,Completed,CID4917107,Go Mini,Hauz Khas,Vinobapuri,14.2,29.2,,,,,,,412.0,6.78,4.9,4.8,Cash,2024-05-24 09:22:05,2024,5,May,24,4,Friday,9,0,Morning,1,0,0,0,Completed,412.0,60.7669616519174,1,1,1,1,1,1,1
2024-01-01,08:32:24,CNR6472828,Completed,CID6596558,Go Sedan,Madipur,Mansarovar Park,9.7,23.9,,,,,,,213.0,10.56,4.3,3.5,UPI,2024-01-01 08:32:24,2024,1,January,1,0,Monday,8,0,Morning,1,0,0,0,Completed,213.0,20.170454545454543,1,1,1,1,1,1,1
2024-02-04,22:49:41,CNR6480873,Cancelled by Driver,CID4552978,Auto,Kadarpur,Sohna Road,10.6,,,,1.0,Personal & Car related issues,,,,,,,,2024-02-04 22:49:41,2024,2,February,4,6,Sunday,22,1,Late Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-03-12,18:10:44,CNR6480873,Completed,CID4967764,Go Sedan,Huda City Centre,IMT Manesar,10.6,36.3,,,,,,,466.0,20.76,4.2,4.3,Cash,2024-03-12 18:10:44,2024,3,March,12,1,Tuesday,18,0,Evening,1,0,0,0,Completed,466.0,22.447013487475914,1,1,1,1,1,1,1
2024-04-03,19:19:15,CNR6485940,Completed,CID7879201,Premier Sedan,Rajiv Nagar,Vaishali,10.5,43.7,,,,,,,357.0,43.65,4.9,4.5,Uber Wallet,2024-04-03 19:19:15,2024,4,April,3,2,Wednesday,19,0,Evening,1,0,0,0,Completed,357.0,8.178694158075603,1,1,1,1,1,1,1
2024-07-14,06:33:21,CNR6485940,Completed,CID2833105,eBike,Bahadurgarh,Satguru Ram Singh Marg,14.1,42.8,,,,,,,431.0,23.38,3.8,3.8,UPI,2024-07-14 06:33:21,2024,7,July,14,6,Sunday,6,1,Morning,1,0,0,0,Completed,431.0,18.434559452523526,1,1,1,1,1,1,1
2024-01-04,14:25:22,CNR6486767,Incomplete,CID9735248,Premier Sedan,Nehru Place,Sonipat,6.0,27.1,,,,,1.0,Other Issue,855.0,17.89,,,Cash,2024-01-04 14:25:22,2024,1,January,4,3,Thursday,14,0,Afternoon,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-08-31,17:40:44,CNR6486767,Cancelled by Driver,CID6953878,Go Sedan,DLF Phase 3,Inderlok,8.6,,,,1.0,Personal & Car related issues,,,,,,,,2024-08-31 17:40:44,2024,8,August,31,5,Saturday,17,1,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-03-14,11:19:03,CNR6493070,Cancelled by Customer,CID3227167,Go Sedan,Central Secretariat,Rohini East,19.4,,1.0,Change of plans,,,,,,,,,,2024-03-14 11:19:03,2024,3,March,14,3,Thursday,11,0,Morning,0,1,0,0,Customer Cancelled,0.0,,0,0,0,0,0,1,0
2024-12-14,17:06:19,CNR6493070,Incomplete,CID6304835,Auto,Samaypur Badli,Subhash Nagar,3.6,21.5,,,,,1.0,Vehicle Breakdown,1378.0,1.95,,,Cash,2024-12-14 17:06:19,2024,12,December,14,5,Saturday,17,1,Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-01-10,08:47:10,CNR6510604,Completed,CID6284420,eBike,Chirag Delhi,Saidulajab,5.5,39.2,,,,,,,236.0,39.43,4.5,3.6,UPI,2024-01-10 08:47:10,2024,1,January,10,2,Wednesday,8,0,Morning,1,0,0,0,Completed,236.0,5.985290388029419,1,1,1,1,1,1,1
2024-10-16,21:36:44,CNR6510604,Completed,CID8783993,Auto,Rajouri Garden,Punjabi Bagh,10.2,25.8,,,,,,,595.0,21.44,3.7,4.2,UPI,2024-10-16 21:36:44,2024,10,October,16,2,Wednesday,21,0,Late Evening,1,0,0,0,Completed,595.0,27.751865671641788,1,1,1,1,1,1,1
2024-10-12,17:38:20,CNR6512890,Completed,CID2408561,Go Mini,Adarsh Nagar,Samaypur Badli,8.4,19.7,,,,,,,257.0,32.71,3.4,3.6,Cash,2024-10-12 17:38:20,2024,10,October,12,5,Saturday,17,1,Evening,1,0,0,0,Completed,257.0,7.856924487924182,1,1,1,1,1,1,1
2024-06-13,14:28:19,CNR6512890,Completed,CID6048585,Premier Sedan,Tughlakabad,Old Gurgaon,13.9,19.1,,,,,,,647.0,3.6,3.3,4.6,Credit Card,2024-06-13 14:28:19,2024,6,June,13,3,Thursday,14,0,Afternoon,1,0,0,0,Completed,647.0,179.72222222222223,1,1,1,1,1,1,1
2024-12-06,18:45:13,CNR6517340,Completed,CID7727594,Go Sedan,Badshahpur,Nawada,12.3,24.8,,,,,,,69.0,37.0,3.7,3.3,UPI,2024-12-06 18:45:13,2024,12,December,6,4,Friday,18,0,Evening,1,0,0,0,Completed,69.0,1.864864864864865,1,1,1,1,1,1,1
2024-06-14,21:49:11,CNR6517340,Cancelled by Driver,CID9148647,Bike,Gwal Pahari,Ghaziabad,4.8,,,,1.0,The customer was coughing/sick,,,,,,,,2024-06-14 21:49:11,2024,6,June,14,4,Friday,21,0,Late Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-02-25,15:39:12,CNR6538240,Completed,CID1763572,eBike,Pataudi Chowk,Shahdara,10.1,33.7,,,,,,,1365.0,30.37,4.9,4.2,UPI,2024-02-25 15:39:12,2024,2,February,25,6,Sunday,15,1,Afternoon,1,0,0,0,Completed,1365.0,44.945670069147184,1,1,1,1,1,1,1
2024-02-06,05:05:25,CNR6538240,Cancelled by Driver,CID6232425,Premier Sedan,Mundka,INA Market,3.6,,,,1.0,Customer related issue,,,,,,,,2024-02-06 05:05:25,2024,2,February,6,1,Tuesday,5,0,Night,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-09,22:55:33,CNR6551845,Cancelled by Driver,CID5979811,Go Mini,Green Park,Narsinghpur,9.3,,,,1.0,The customer was coughing/sick,,,,,,,,2024-10-09 22:55:33,2024,10,October,9,2,Wednesday,22,0,Late Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-02,21:11:25,CNR6551845,Completed,CID3955132,Bike,Udyog Bhawan,Ashok Park Main,14.4,21.8,,,,,,,120.0,2.69,4.1,4.6,UPI,2024-10-02 21:11:25,2024,10,October,2,2,Wednesday,21,0,Late Evening,1,0,0,0,Completed,120.0,44.60966542750929,1,1,1,1,1,1,1
2024-09-11,07:59:53,CNR6557297,Completed,CID4925726,Auto,Mayur Vihar,South Extension,7.0,20.1,,,,,,,91.0,4.48,4.3,4.9,UPI,2024-09-11 07:59:53,2024,9,September,11,2,Wednesday,7,0,Morning,1,0,0,0,Completed,91.0,20.312499999999996,1,1,1,1,1,1,1
2024-03-15,12:56:54,CNR6557297,Completed,CID6799240,Premier Sedan,Sonipat,Kadarpur,12.2,16.4,,,,,,,223.0,12.29,4.7,4.1,Debit Card,2024-03-15 12:56:54,2024,3,March,15,4,Friday,12,0,Afternoon,1,0,0,0,Completed,223.0,18.144833197721727,1,1,1,1,1,1,1
2024-12-17,07:17:15,CNR6560437,Completed,CID7837786,Premier Sedan,Sarai Kale Khan,Patel Chowk,7.2,34.6,,,,,,,966.0,21.4,4.3,4.2,Uber Wallet,2024-12-17 07:17:15,2024,12,December,17,1,Tuesday,7,0,Morning,1,0,0,0,Completed,966.0,45.14018691588785,1,1,1,1,1,1,1
2024-10-26,16:23:16,CNR6560437,Completed,CID5229626,Auto,Munirka,Central Secretariat,5.2,28.6,,,,,,,358.0,44.4,4.6,4.1,UPI,2024-10-26 16:23:16,2024,10,October,26,5,Saturday,16,1,Afternoon,1,0,0,0,Completed,358.0,8.063063063063064,1,1,1,1,1,1,1
2024-11-06,11:56:14,CNR6561698,No Driver Found,CID8701950,Bike,Satguru Ram Singh Marg,Peeragarhi,,,,,,,,,,,,,,2024-11-06 11:56:14,2024,11,November,6,2,Wednesday,11,0,Morning,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-05-19,20:34:33,CNR6561698,Completed,CID2031360,Auto,Hauz Rani,IGI Airport,4.6,28.1,,,,,,,598.0,19.84,4.3,4.6,UPI,2024-05-19 20:34:33,2024,5,May,19,6,Sunday,20,1,Evening,1,0,0,0,Completed,598.0,30.141129032258064,1,1,1,1,1,1,1
2024-08-22,19:33:10,CNR6579717,Completed,CID9917238,Uber XL,Kalkaji,Vinobapuri,4.6,26.7,,,,,,,386.0,13.29,4.7,5.0,UPI,2024-08-22 19:33:10,2024,8,August,22,3,Thursday,19,0,Evening,1,0,0,0,Completed,386.0,29.0443942814146,1,1,1,1,1,1,1
2024-01-14,11:43:47,CNR6579717,Completed,CID4100075,Auto,Moolchand,Chhatarpur,4.9,35.6,,,,,,,216.0,15.3,4.4,4.4,UPI,2024-01-14 11:43:47,2024,1,January,14,6,Sunday,11,1,Morning,1,0,0,0,Completed,216.0,14.117647058823529,1,1,1,1,1,1,1
2024-01-15,20:31:03,CNR6598572,Completed,CID6405627,Go Mini,Ambience Mall,Pitampura,9.5,27.8,,,,,,,566.0,13.73,4.2,5.0,UPI,2024-01-15 20:31:03,2024,1,January,15,0,Monday,20,0,Evening,1,0,0,0,Completed,566.0,41.22359796067006,1,1,1,1,1,1,1
2024-08-04,09:22:08,CNR6598572,Cancelled by Driver,CID3470027,Auto,INA Market,Anand Vihar,4.1,,,,1.0,Customer related issue,,,,,,,,2024-08-04 09:22:08,2024,8,August,4,6,Sunday,9,1,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-05-16,17:46:15,CNR6606332,Completed,CID1419767,Auto,Mehrauli,Udyog Bhawan,10.9,24.1,,,,,,,961.0,32.22,4.6,4.6,UPI,2024-05-16 17:46:15,2024,5,May,16,3,Thursday,17,0,Evening,1,0,0,0,Completed,961.0,29.826194909993795,1,1,1,1,1,1,1
2024-05-07,22:13:28,CNR6606332,Completed,CID2031391,Auto,Noida Extension,Ghitorni Village,11.0,18.1,,,,,,,227.0,41.61,4.6,4.3,UPI,2024-05-07 22:13:28,2024,5,May,7,1,Tuesday,22,0,Late Evening,1,0,0,0,Completed,227.0,5.455419370343668,1,1,1,1,1,1,1
2024-10-08,11:55:01,CNR6624142,Incomplete,CID1512012,Premier Sedan,Peeragarhi,Adarsh Nagar,3.6,14.1,,,,,1.0,Other Issue,141.0,13.79,,,UPI,2024-10-08 11:55:01,2024,10,October,8,1,Tuesday,11,0,Morning,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-09-24,18:09:15,CNR6624142,Completed,CID7780456,Auto,Sohna Road,Inderlok,12.9,19.4,,,,,,,344.0,36.17,3.5,4.8,Credit Card,2024-09-24 18:09:15,2024,9,September,24,1,Tuesday,18,0,Evening,1,0,0,0,Completed,344.0,9.510644180259883,1,1,1,1,1,1,1
2024-01-14,16:25:00,CNR6632266,Cancelled by Driver,CID5595827,Auto,Old Gurgaon,Aya Nagar,11.6,,,,1.0,More than permitted people in there,,,,,,,,2024-01-14 16:25:00,2024,1,January,14,6,Sunday,16,1,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-01-22,20:31:53,CNR6632266,Cancelled by Driver,CID6270431,Auto,Ghitorni,Sikanderpur,11.3,,,,1.0,Customer related issue,,,,,,,,2024-01-22 20:31:53,2024,1,January,22,0,Monday,20,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-09-26,12:05:25,CNR6632870,Completed,CID1997753,Bike,Kashmere Gate,Munirka,2.7,31.2,,,,,,,487.0,47.26,3.2,4.6,UPI,2024-09-26 12:05:25,2024,9,September,26,3,Thursday,12,0,Afternoon,1,0,0,0,Completed,487.0,10.30469741853576,1,1,1,1,1,1,1
2024-06-12,04:05:11,CNR6632870,Completed,CID8631917,Premier Sedan,Hero Honda Chowk,Chirag Delhi,8.0,43.8,,,,,,,761.0,25.65,4.9,4.2,UPI,2024-06-12 04:05:11,2024,6,June,12,2,Wednesday,4,0,Night,1,0,0,0,Completed,761.0,29.66861598440546,1,1,1,1,1,1,1
2024-09-16,19:55:15,CNR6633080,Completed,CID4220908,Premier Sedan,Panchsheel Park,Rajouri Garden,8.6,44.2,,,,,,,144.0,20.09,4.6,3.7,Uber Wallet,2024-09-16 19:55:15,2024,9,September,16,0,Monday,19,0,Evening,1,0,0,0,Completed,144.0,7.1677451468392235,1,1,1,1,1,1,1
2024-01-27,12:27:55,CNR6633080,Completed,CID8604075,Go Mini,Karol Bagh,Greater Kailash,8.7,16.2,,,,,,,1119.0,37.01,4.7,4.8,UPI,2024-01-27 12:27:55,2024,1,January,27,5,Saturday,12,1,Afternoon,1,0,0,0,Completed,1119.0,30.23507160226966,1,1,1,1,1,1,1
2024-03-05,10:45:12,CNR6636139,No Driver Found,CID2887542,Go Sedan,Connaught Place,Gurgaon Sector 56,,,,,,,,,,,,,,2024-03-05 10:45:12,2024,3,March,5,1,Tuesday,10,0,Morning,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-11-02,09:26:11,CNR6636139,Completed,CID9234310,Go Mini,Sonipat,Ambience Mall,12.8,42.8,,,,,,,370.0,41.46,4.8,3.3,Cash,2024-11-02 09:26:11,2024,11,November,2,5,Saturday,9,1,Morning,1,0,0,0,Completed,370.0,8.924264351181861,1,1,1,1,1,1,1
2024-10-26,09:43:44,CNR6639061,Completed,CID2563877,eBike,Ashram,Ramesh Nagar,9.0,32.6,,,,,,,696.0,10.85,4.6,4.9,UPI,2024-10-26 09:43:44,2024,10,October,26,5,Saturday,9,1,Morning,1,0,0,0,Completed,696.0,64.14746543778801,1,1,1,1,1,1,1
2024-08-20,08:02:28,CNR6639061,Cancelled by Driver,CID8432358,Auto,Chirag Delhi,Okhla,8.1,,,,1.0,More than permitted people in there,,,,,,,,2024-08-20 08:02:28,2024,8,August,20,1,Tuesday,8,0,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-05-10,07:30:29,CNR6687717,Incomplete,CID6131269,Premier Sedan,Dwarka Mor,IGNOU Road,5.6,16.6,,,,,1.0,Vehicle Breakdown,797.0,8.78,,,UPI,2024-05-10 07:30:29,2024,5,May,10,4,Friday,7,0,Morning,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
2024-12-03,20:10:38,CNR6687717,Completed,CID5223060,Auto,Ghitorni Village,Greater Noida,3.2,43.1,,,,,,,79.0,7.03,4.6,4.9,Cash,2024-12-03 20:10:38,2024,12,December,3,1,Tuesday,20,0,Evening,1,0,0,0,Completed,79.0,11.2375533428165,1,1,1,1,1,1,1
2024-05-27,09:01:19,CNR6694573,Cancelled by Driver,CID4896983,Auto,IIT Delhi,Rajiv Nagar,11.8,,,,1.0,Personal & Car related issues,,,,,,,,2024-05-27 09:01:19,2024,5,May,27,0,Monday,9,0,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-28,18:45:26,CNR6694573,Cancelled by Driver,CID6925071,Go Mini,Panipat,Kirti Nagar,10.2,,,,1.0,The customer was coughing/sick,,,,,,,,2024-11-28 18:45:26,2024,11,November,28,3,Thursday,18,0,Evening,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-10-07,07:40:45,CNR6701552,Cancelled by Driver,CID7674639,Bike,Sikanderpur,Ashok Vihar,7.3,,,,1.0,More than permitted people in there,,,,,,,,2024-10-07 07:40:45,2024,10,October,7,0,Monday,7,0,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-09-13,11:16:17,CNR6701552,Completed,CID2938332,Auto,Ashok Vihar,Mandi House,2.2,38.8,,,,,,,332.0,2.17,4.0,4.5,UPI,2024-09-13 11:16:17,2024,9,September,13,4,Friday,11,0,Morning,1,0,0,0,Completed,332.0,152.99539170506912,1,1,1,1,1,1,1
2024-10-11,07:06:56,CNR6707459,Cancelled by Driver,CID4497344,Go Mini,Chirag Delhi,Kaushambi,8.7,,,,1.0,The customer was coughing/sick,,,,,,,,2024-10-11 07:06:56,2024,10,October,11,4,Friday,7,0,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-09-30,19:18:52,CNR6707459,Completed,CID6161759,Go Sedan,Subhash Nagar,Gurgaon Sector 29,8.2,16.2,,,,,,,614.0,34.92,4.1,4.9,UPI,2024-09-30 19:18:52,2024,9,September,30,0,Monday,19,0,Evening,1,0,0,0,Completed,614.0,17.58304696449026,1,1,1,1,1,1,1
2024-09-04,10:15:59,CNR6718203,No Driver Found,CID5591167,Go Sedan,MG Road,Kashmere Gate ISBT,,,,,,,,,,,,,,2024-09-04 10:15:59,2024,9,September,4,2,Wednesday,10,0,Morning,0,0,0,1,No Driver Found,0.0,,0,0,0,0,0,0,0
2024-09-03,20:16:42,CNR6718203,Completed,CID1046765,Auto,Ramesh Nagar,Aya Nagar,14.7,32.8,,,,,,,214.0,35.79,3.9,4.4,Cash,2024-09-03 20:16:42,2024,9,September,3,1,Tuesday,20,0,Evening,1,0,0,0,Completed,214.0,5.979323833473037,1,1,1,1,1,1,1
2024-11-19,22:58:55,CNR6722057,Completed,CID6575637,Go Sedan,Khan Market,Noida Sector 62,3.0,21.3,,,,,,,270.0,15.44,3.7,5.0,Credit Card,2024-11-19 22:58:55,2024,11,November,19,1,Tuesday,22,0,Late Evening,1,0,0,0,Completed,270.0,17.487046632124354,1,1,1,1,1,1,1
2024-01-14,16:02:17,CNR6722057,Cancelled by Driver,CID4891310,Uber XL,Jama Masjid,Greater Kailash,12.0,,,,1.0,More than permitted people in there,,,,,,,,2024-01-14 16:02:17,2024,1,January,14,6,Sunday,16,1,Afternoon,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-07-10,17:08:15,CNR6733820,Completed,CID8064252,Go Mini,Nehru Place,Raj Nagar Extension,11.2,44.1,,,,,,,729.0,17.99,4.7,3.8,UPI,2024-07-10 17:08:15,2024,7,July,10,2,Wednesday,17,0,Evening,1,0,0,0,Completed,729.0,40.52251250694831,1,1,1,1,1,1,1
2024-07-28,05:00:10,CNR6733820,Cancelled by Driver,CID5368890,Premier Sedan,GTB Nagar,Tis Hazari,7.0,,,,1.0,Customer related issue,,,,,,,,2024-07-28 05:00:10,2024,7,July,28,6,Sunday,5,1,Night,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-28,09:57:35,CNR6747664,Completed,CID3749970,Bike,Golf Course Road,Shastri Park,5.6,34.4,,,,,,,965.0,39.35,4.1,4.3,Cash,2024-11-28 09:57:35,2024,11,November,28,3,Thursday,9,0,Morning,1,0,0,0,Completed,965.0,24.52350698856417,1,1,1,1,1,1,1
2024-02-18,10:58:19,CNR6747664,Cancelled by Driver,CID8209334,Go Mini,RK Puram,Rohini East,9.5,,,,1.0,More than permitted people in there,,,,,,,,2024-02-18 10:58:19,2024,2,February,18,6,Sunday,10,1,Morning,0,1,0,0,Driver Cancelled,0.0,,0,0,0,0,0,1,0
2024-11-24,19:22:17,CNR6752982,Incomplete,CID4134906,Auto,Hero Honda Chowk,Green Park,9.6,21.0,,,,,1.0,Vehicle Breakdown,116.0,2.07,,,UPI,2024-11-24 19:22:17,2024,11,November,24,6,Sunday,19,1,Evening,0,0,1,0,Incomplete,0.0,,1,1,0,0,1,1,1
